config_id,folder,scenario,K,algo,total_budget,alpha,gamma,episode_keep,use_class_impl,n_seeds,acc_mean,acc_std,fallback_rate,error_rate,wall_time_total_sec,per_seed_csv
fusing_bump_K32_FSH_a0.000_g0.883_k0.417_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g0p883_k0p417_impl1,fusing_bump,32,FSH,6000,0.0,0.8833333333333333,0.41666666666666663,True,1000,0.739,0.43939967236227023,0.0,0.0,102.82528066635132,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g0p883_k0p417_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.000_g0.883_k0.533_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g0p883_k0p533_impl1,fusing_bump,32,FSH,6000,0.0,0.8833333333333333,0.5333333333333333,True,1000,0.809,0.393285740491152,0.0,0.0,128.00320386886597,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g0p883_k0p533_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.000_g0.883_k0.650_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g0p883_k0p650_impl1,fusing_bump,32,FSH,6000,0.0,0.8833333333333333,0.6499999999999999,True,1000,0.606,0.4888793337859588,0.0,0.0,129.13616347312927,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g0p883_k0p650_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.000_g0.883_k0.767_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g0p883_k0p767_impl1,fusing_bump,32,FSH,6000,0.0,0.8833333333333333,0.7666666666666666,True,1000,0.502,0.5002461856388788,0.0,0.0,127.0127534866333,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g0p883_k0p767_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.000_g0.883_k0.883_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g0p883_k0p883_impl1,fusing_bump,32,FSH,6000,0.0,0.8833333333333333,0.8833333333333333,True,1000,0.48,0.49984982729800903,0.0,0.0,131.33433437347412,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g0p883_k0p883_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.000_g0.883_k1.000_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g0p883_k1p000_impl1,fusing_bump,32,FSH,6000,0.0,0.8833333333333333,1.0,True,1000,0.499,0.5002491871550111,0.0,0.0,132.4648563861847,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g0p883_k1p000_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.000_g1.000_k0.300_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g1p000_k0p300_impl1,fusing_bump,32,FSH,6000,0.0,1.0,0.3,True,1000,0.652,0.47657436263727565,0.0,0.0,81.98304224014282,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g1p000_k0p300_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.000_g1.000_k0.417_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g1p000_k0p417_impl1,fusing_bump,32,FSH,6000,0.0,1.0,0.41666666666666663,True,1000,0.73,0.44418160396092504,0.0,0.0,107.49449229240417,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g1p000_k0p417_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.000_g1.000_k0.533_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g1p000_k0p533_impl1,fusing_bump,32,FSH,6000,0.0,1.0,0.5333333333333333,True,1000,0.79,0.4075120440748511,0.0,0.0,131.93941688537598,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g1p000_k0p533_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.000_g1.000_k0.650_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g1p000_k0p650_impl1,fusing_bump,32,FSH,6000,0.0,1.0,0.6499999999999999,True,1000,0.594,0.49133024067871706,0.0,0.0,141.8664515018463,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g1p000_k0p650_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.000_g1.000_k0.767_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g1p000_k0p767_impl1,fusing_bump,32,FSH,6000,0.0,1.0,0.7666666666666666,True,1000,0.503,0.5002411830719641,0.0,0.0,147.26041197776794,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g1p000_k0p767_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.000_g1.000_k0.883_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g1p000_k0p883_impl1,fusing_bump,32,FSH,6000,0.0,1.0,0.8833333333333333,True,1000,0.484,0.4999939939579184,0.0,0.0,143.66669511795044,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g1p000_k0p883_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.000_g1.000_k1.000_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g1p000_k1p000_impl1,fusing_bump,32,FSH,6000,0.0,1.0,1.0,True,1000,0.505,0.5002251745216573,0.0,0.0,151.90259552001953,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p000_g1p000_k1p000_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.300_k0.300_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p300_k0p300_impl1,fusing_bump,32,FSH,6000,0.25,0.3,0.3,True,1000,0.659,0.4742825570732493,0.0,0.0,70.41415572166443,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p300_k0p300_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.300_k0.417_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p300_k0p417_impl1,fusing_bump,32,FSH,6000,0.25,0.3,0.41666666666666663,True,1000,0.624,0.48462238790511925,0.0,0.0,76.157399892807,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p300_k0p417_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.300_k0.533_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p300_k0p533_impl1,fusing_bump,32,FSH,6000,0.25,0.3,0.5333333333333333,True,1000,0.624,0.48462238790511925,0.0,0.0,77.88241696357727,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p300_k0p533_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.300_k0.650_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p300_k0p650_impl1,fusing_bump,32,FSH,6000,0.25,0.3,0.6499999999999999,True,1000,0.624,0.48462238790511925,0.0,0.0,79.21453952789307,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p300_k0p650_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.300_k0.767_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p300_k0p767_impl1,fusing_bump,32,FSH,6000,0.25,0.3,0.7666666666666666,True,1000,0.624,0.48462238790511925,0.0,0.0,83.03580355644226,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p300_k0p767_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.300_k0.883_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p300_k0p883_impl1,fusing_bump,32,FSH,6000,0.25,0.3,0.8833333333333333,True,1000,0.624,0.48462238790511925,0.0,0.0,81.46303820610046,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p300_k0p883_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.300_k1.000_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p300_k1p000_impl1,fusing_bump,32,FSH,6000,0.25,0.3,1.0,True,1000,0.624,0.48462238790511925,0.0,0.0,80.25100803375244,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p300_k1p000_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.417_k0.300_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p417_k0p300_impl1,fusing_bump,32,FSH,6000,0.25,0.41666666666666663,0.3,True,1000,0.72,0.4492235543710955,0.0,0.0,85.58123755455017,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p417_k0p300_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.417_k0.417_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p417_k0p417_impl1,fusing_bump,32,FSH,6000,0.25,0.41666666666666663,0.41666666666666663,True,1000,0.759,0.42790431418963204,0.0,0.0,107.48387908935547,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p417_k0p417_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.417_k0.533_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p417_k0p533_impl1,fusing_bump,32,FSH,6000,0.25,0.41666666666666663,0.5333333333333333,True,1000,0.743,0.4371980582552286,0.0,0.0,107.90762376785278,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p417_k0p533_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.417_k0.650_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p417_k0p650_impl1,fusing_bump,32,FSH,6000,0.25,0.41666666666666663,0.6499999999999999,True,1000,0.743,0.4371980582552286,0.0,0.0,101.34540677070618,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p417_k0p650_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.417_k0.767_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p417_k0p767_impl1,fusing_bump,32,FSH,6000,0.25,0.41666666666666663,0.7666666666666666,True,1000,0.734,0.44208533049563953,0.0,0.0,117.21233749389648,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p417_k0p767_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.417_k0.883_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p417_k0p883_impl1,fusing_bump,32,FSH,6000,0.25,0.41666666666666663,0.8833333333333333,True,1000,0.734,0.44208533049563953,0.0,0.0,116.69968008995056,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p417_k0p883_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.417_k1.000_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p417_k1p000_impl1,fusing_bump,32,FSH,6000,0.25,0.41666666666666663,1.0,True,1000,0.734,0.44208533049563953,0.0,0.0,113.76576781272888,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p417_k1p000_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.533_k0.300_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p533_k0p300_impl1,fusing_bump,32,FSH,6000,0.25,0.5333333333333333,0.3,True,1000,0.665,0.4722266383824575,0.0,0.0,74.1805911064148,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p533_k0p300_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.533_k0.417_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p533_k0p417_impl1,fusing_bump,32,FSH,6000,0.25,0.5333333333333333,0.41666666666666663,True,1000,0.74,0.43885372573625386,0.0,0.0,96.44965147972107,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p533_k0p417_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.533_k0.533_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p533_k0p533_impl1,fusing_bump,32,FSH,6000,0.25,0.5333333333333333,0.5333333333333333,True,1000,0.792,0.40607991935196397,0.0,0.0,114.46079397201538,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p533_k0p533_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.533_k0.650_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p533_k0p650_impl1,fusing_bump,32,FSH,6000,0.25,0.5333333333333333,0.6499999999999999,True,1000,0.769,0.4216833134199357,0.0,0.0,115.479327917099,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p533_k0p650_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.533_k0.767_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p533_k0p767_impl1,fusing_bump,32,FSH,6000,0.25,0.5333333333333333,0.7666666666666666,True,1000,0.768,0.4223202035829603,0.0,0.0,113.15425491333008,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p533_k0p767_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.533_k0.883_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p533_k0p883_impl1,fusing_bump,32,FSH,6000,0.25,0.5333333333333333,0.8833333333333333,True,1000,0.768,0.4223202035829603,0.0,0.0,113.94592761993408,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p533_k0p883_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.533_k1.000_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p533_k1p000_impl1,fusing_bump,32,FSH,6000,0.25,0.5333333333333333,1.0,True,1000,0.768,0.4223202035829603,0.0,0.0,112.91636419296265,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p533_k1p000_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.650_k0.300_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p650_k0p300_impl1,fusing_bump,32,FSH,6000,0.25,0.6499999999999999,0.3,True,1000,0.659,0.4742825570732492,0.0,0.0,71.49058294296265,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p650_k0p300_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.650_k0.417_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p650_k0p417_impl1,fusing_bump,32,FSH,6000,0.25,0.6499999999999999,0.41666666666666663,True,1000,0.731,0.44366184852411605,0.0,0.0,88.85858869552612,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p650_k0p417_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.650_k0.533_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p650_k0p533_impl1,fusing_bump,32,FSH,6000,0.25,0.6499999999999999,0.5333333333333333,True,1000,0.791,0.40679784228100846,0.0,0.0,106.38345503807068,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p650_k0p533_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.650_k0.650_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p650_k0p650_impl1,fusing_bump,32,FSH,6000,0.25,0.6499999999999999,0.6499999999999999,True,1000,0.736,0.4410198391212074,0.0,0.0,105.44312977790833,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p650_k0p650_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.650_k0.767_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p650_k0p767_impl1,fusing_bump,32,FSH,6000,0.25,0.6499999999999999,0.7666666666666666,True,1000,0.672,0.469719742651549,0.0,0.0,106.77043104171753,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p650_k0p767_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.650_k0.883_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p650_k0p883_impl1,fusing_bump,32,FSH,6000,0.25,0.6499999999999999,0.8833333333333333,True,1000,0.672,0.469719742651549,0.0,0.0,108.15941166877747,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p650_k0p883_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.650_k1.000_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p650_k1p000_impl1,fusing_bump,32,FSH,6000,0.25,0.6499999999999999,1.0,True,1000,0.672,0.469719742651549,0.0,0.0,105.37010216712952,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p650_k1p000_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.767_k0.300_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p767_k0p300_impl1,fusing_bump,32,FSH,6000,0.25,0.7666666666666666,0.3,True,1000,0.624,0.484622387905119,0.0,0.0,67.18510866165161,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p767_k0p300_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.767_k0.417_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p767_k0p417_impl1,fusing_bump,32,FSH,6000,0.25,0.7666666666666666,0.41666666666666663,True,1000,0.753,0.43148253403490205,0.0,0.0,87.10760068893433,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p767_k0p417_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.767_k0.533_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p767_k0p533_impl1,fusing_bump,32,FSH,6000,0.25,0.7666666666666666,0.5333333333333333,True,1000,0.727,0.44572375937308045,0.0,0.0,106.91563677787781,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p767_k0p533_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.767_k0.650_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p767_k0p650_impl1,fusing_bump,32,FSH,6000,0.25,0.7666666666666666,0.6499999999999999,True,1000,0.705,0.4562709536921954,0.0,0.0,106.61618065834045,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p767_k0p650_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.767_k0.767_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p767_k0p767_impl1,fusing_bump,32,FSH,6000,0.25,0.7666666666666666,0.7666666666666666,True,1000,0.614,0.4870741640050747,0.0,0.0,104.22310090065002,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p767_k0p767_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.767_k0.883_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p767_k0p883_impl1,fusing_bump,32,FSH,6000,0.25,0.7666666666666666,0.8833333333333333,True,1000,0.61,0.4879939939570306,0.0,0.0,105.39231276512146,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p767_k0p883_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.767_k1.000_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p767_k1p000_impl1,fusing_bump,32,FSH,6000,0.25,0.7666666666666666,1.0,True,1000,0.61,0.4879939939570306,0.0,0.0,103.98959112167358,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p767_k1p000_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.883_k0.300_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p883_k0p300_impl1,fusing_bump,32,FSH,6000,0.25,0.8833333333333333,0.3,True,1000,0.598,0.4905472827736796,0.0,0.0,65.58678650856018,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p883_k0p300_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.883_k0.417_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p883_k0p417_impl1,fusing_bump,32,FSH,6000,0.25,0.8833333333333333,0.41666666666666663,True,1000,0.686,0.46434859709017745,0.0,0.0,86.572092294693,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p883_k0p417_impl1\per_seed.csv
fusing_bump_K32_FSH_a0.250_g0.883_k0.533_impl1,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p883_k0p533_impl1,fusing_bump,32,FSH,6000,0.25,0.8833333333333333,0.5333333333333333,True,1000,0.748,0.4343785039394595,0.0,0.0,105.66869759559631,D:\Reinforcement-Learning-Study\Fusing2\log\20260105_052920\fusing_bump\K32\FSH\fusing_bump_K32_FSH_a0p250_g0p883_k0p533_impl1\per_seed.csv
