config_id,folder,scenario,K,algo,total_budget,alpha,gamma,episode_keep,n_seeds,acc_mean,acc_std,fallback_rate,wall_time_total_sec,per_seed_csv
uniform_tiny_gap_K64_FSH_a0.500_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p500_g0p500_k0p500_impl0,uniform_tiny_gap,64,FSH,80000,0.5,0.5,0.5,10,0.3,0.4830458915396479,1.0,8.538019180297852,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p500_g0p500_k0p500_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a0.500_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p500_g0p500_k1p000_impl0,uniform_tiny_gap,64,FSH,80000,0.5,0.5,1.0,10,0.5,0.5270462766947299,1.0,12.493104934692383,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p500_g0p500_k1p000_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a0.500_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p500_g1p000_k0p000_impl0,uniform_tiny_gap,64,FSH,80000,0.5,1.0,0.0,10,0.1,0.31622776601683794,1.0,4.528900623321533,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p500_g1p000_k0p000_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a0.500_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p500_g1p000_k0p500_impl0,uniform_tiny_gap,64,FSH,80000,0.5,1.0,0.5,10,0.3,0.48304589153964794,1.0,11.857883214950562,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p500_g1p000_k0p500_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a0.500_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p500_g1p000_k1p000_impl0,uniform_tiny_gap,64,FSH,80000,0.5,1.0,1.0,10,0.3,0.4830458915396479,1.0,13.870055913925171,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a0p500_g1p000_k1p000_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a1.000_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a1p000_g0p000_k0p000_impl0,uniform_tiny_gap,64,FSH,80000,1.0,0.0,0.0,10,0.0,0.0,1.0,3.212510108947754,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a1p000_g0p000_k0p000_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a1.000_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a1p000_g0p000_k0p500_impl0,uniform_tiny_gap,64,FSH,80000,1.0,0.0,0.5,10,0.4,0.5163977794943222,1.0,8.939900636672974,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a1p000_g0p000_k0p500_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a1.000_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a1p000_g0p000_k1p000_impl0,uniform_tiny_gap,64,FSH,80000,1.0,0.0,1.0,10,0.1,0.31622776601683794,1.0,10.942025661468506,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a1p000_g0p000_k1p000_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a1.000_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a1p000_g0p500_k0p000_impl0,uniform_tiny_gap,64,FSH,80000,1.0,0.5,0.0,10,0.0,0.0,1.0,3.1252262592315674,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a1p000_g0p500_k0p000_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a1.000_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a1p000_g0p500_k0p500_impl0,uniform_tiny_gap,64,FSH,80000,1.0,0.5,0.5,10,0.4,0.5163977794943222,1.0,9.49734878540039,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a1p000_g0p500_k0p500_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a1.000_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a1p000_g0p500_k1p000_impl0,uniform_tiny_gap,64,FSH,80000,1.0,0.5,1.0,10,0.1,0.31622776601683794,1.0,11.42492413520813,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a1p000_g0p500_k1p000_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a1.000_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a1p000_g1p000_k0p000_impl0,uniform_tiny_gap,64,FSH,80000,1.0,1.0,0.0,10,0.0,0.0,1.0,3.095885992050171,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a1p000_g1p000_k0p000_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a1.000_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a1p000_g1p000_k0p500_impl0,uniform_tiny_gap,64,FSH,80000,1.0,1.0,0.5,10,0.4,0.5163977794943222,1.0,9.465821504592896,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a1p000_g1p000_k0p500_impl0/per_seed.csv
uniform_tiny_gap_K64_FSH_a1.000_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a1p000_g1p000_k1p000_impl0,uniform_tiny_gap,64,FSH,80000,1.0,1.0,1.0,10,0.1,0.31622776601683794,1.0,10.267581462860107,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_tiny_gap_K64/uniform_tiny_gap_K64_FSH_a1p000_g1p000_k1p000_impl0/per_seed.csv
unique_best_K32_BASELINE_NO_ELIM_MIX_a0.000,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_BASELINE_NO_ELIM_MIX_a0p000,unique_best,32,BASELINE_NO_ELIM_MIX,40000,0.0,,,10,0.2,0.42163702135578396,0.0,4.8983070850372314,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_BASELINE_NO_ELIM_MIX_a0p000/per_seed.csv
unique_best_K32_BASELINE_NO_ELIM_MIX_a0.500,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_BASELINE_NO_ELIM_MIX_a0p500,unique_best,32,BASELINE_NO_ELIM_MIX,40000,0.5,,,10,0.1,0.31622776601683794,0.0,3.920543670654297,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_BASELINE_NO_ELIM_MIX_a0p500/per_seed.csv
unique_best_K32_BASELINE_NO_ELIM_MIX_a1.000,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_BASELINE_NO_ELIM_MIX_a1p000,unique_best,32,BASELINE_NO_ELIM_MIX,40000,1.0,,,10,0.3,0.4830458915396479,0.0,2.9174156188964844,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_BASELINE_NO_ELIM_MIX_a1p000/per_seed.csv
unique_best_K32_FSH_a0.000_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p000_g0p000_k0p000_impl0,unique_best,32,FSH,40000,0.0,0.0,0.0,10,0.0,0.0,1.0,3.2420332431793213,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p000_g0p000_k0p000_impl0/per_seed.csv
unique_best_K32_FSH_a0.000_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p000_g0p000_k0p500_impl0,unique_best,32,FSH,40000,0.0,0.0,0.5,10,0.0,0.0,1.0,3.202990770339966,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p000_g0p000_k0p500_impl0/per_seed.csv
unique_best_K32_FSH_a0.000_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p000_g0p000_k1p000_impl0,unique_best,32,FSH,40000,0.0,0.0,1.0,10,0.0,0.0,1.0,3.272737741470337,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p000_g0p000_k1p000_impl0/per_seed.csv
unique_best_K32_FSH_a0.000_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p000_g0p500_k0p000_impl0,unique_best,32,FSH,40000,0.0,0.5,0.0,10,0.1,0.31622776601683794,1.0,3.394221067428589,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p000_g0p500_k0p000_impl0/per_seed.csv
unique_best_K32_FSH_a0.000_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p000_g0p500_k0p500_impl0,unique_best,32,FSH,40000,0.0,0.5,0.5,10,0.1,0.31622776601683794,1.0,6.4840922355651855,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p000_g0p500_k0p500_impl0/per_seed.csv
unique_best_K32_FSH_a0.000_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p000_g0p500_k1p000_impl0,unique_best,32,FSH,40000,0.0,0.5,1.0,10,0.4,0.5163977794943223,1.0,9.59302544593811,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p000_g0p500_k1p000_impl0/per_seed.csv
unique_best_K32_FSH_a0.000_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p000_g1p000_k0p000_impl0,unique_best,32,FSH,40000,0.0,1.0,0.0,10,0.0,0.0,1.0,3.157714605331421,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p000_g1p000_k0p000_impl0/per_seed.csv
unique_best_K32_FSH_a0.000_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p000_g1p000_k0p500_impl0,unique_best,32,FSH,40000,0.0,1.0,0.5,10,0.3,0.4830458915396479,1.0,10.128095865249634,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p000_g1p000_k0p500_impl0/per_seed.csv
unique_best_K32_FSH_a0.000_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p000_g1p000_k1p000_impl0,unique_best,32,FSH,40000,0.0,1.0,1.0,10,0.1,0.31622776601683794,1.0,9.871745586395264,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p000_g1p000_k1p000_impl0/per_seed.csv
unique_best_K32_FSH_a0.500_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p500_g0p000_k0p000_impl0,unique_best,32,FSH,40000,0.5,0.0,0.0,10,0.0,0.0,1.0,2.3927714824676514,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p500_g0p000_k0p000_impl0/per_seed.csv
unique_best_K32_FSH_a0.500_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p500_g0p000_k0p500_impl0,unique_best,32,FSH,40000,0.5,0.0,0.5,10,0.0,0.0,1.0,2.461351156234741,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p500_g0p000_k0p500_impl0/per_seed.csv
unique_best_K32_FSH_a0.500_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p500_g0p000_k1p000_impl0,unique_best,32,FSH,40000,0.5,0.0,1.0,10,0.0,0.0,1.0,2.367875814437866,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p500_g0p000_k1p000_impl0/per_seed.csv
unique_best_K32_FSH_a0.500_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p500_g0p500_k0p000_impl0,unique_best,32,FSH,40000,0.5,0.5,0.0,10,0.1,0.31622776601683794,1.0,2.457064628601074,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p500_g0p500_k0p000_impl0/per_seed.csv
unique_best_K32_FSH_a0.500_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p500_g0p500_k0p500_impl0,unique_best,32,FSH,40000,0.5,0.5,0.5,10,0.4,0.5163977794943223,1.0,5.429208755493164,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p500_g0p500_k0p500_impl0/per_seed.csv
unique_best_K32_FSH_a0.500_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p500_g0p500_k1p000_impl0,unique_best,32,FSH,40000,0.5,0.5,1.0,10,0.1,0.31622776601683794,1.0,7.160392999649048,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p500_g0p500_k1p000_impl0/per_seed.csv
unique_best_K32_FSH_a0.500_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p500_g1p000_k0p000_impl0,unique_best,32,FSH,40000,0.5,1.0,0.0,10,0.1,0.31622776601683794,1.0,2.443171739578247,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p500_g1p000_k0p000_impl0/per_seed.csv
unique_best_K32_FSH_a0.500_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p500_g1p000_k0p500_impl0,unique_best,32,FSH,40000,0.5,1.0,0.5,10,0.5,0.5270462766947299,1.0,8.39864730834961,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p500_g1p000_k0p500_impl0/per_seed.csv
unique_best_K32_FSH_a0.500_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p500_g1p000_k1p000_impl0,unique_best,32,FSH,40000,0.5,1.0,1.0,10,0.2,0.42163702135578396,1.0,8.189048528671265,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a0p500_g1p000_k1p000_impl0/per_seed.csv
unique_best_K32_FSH_a1.000_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a1p000_g0p000_k0p000_impl0,unique_best,32,FSH,40000,1.0,0.0,0.0,10,0.0,0.0,1.0,1.716982126235962,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a1p000_g0p000_k0p000_impl0/per_seed.csv
unique_best_K32_FSH_a1.000_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a1p000_g0p000_k0p500_impl0,unique_best,32,FSH,40000,1.0,0.0,0.5,10,0.5,0.5270462766947299,1.0,6.112530946731567,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a1p000_g0p000_k0p500_impl0/per_seed.csv
unique_best_K32_FSH_a1.000_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a1p000_g0p000_k1p000_impl0,unique_best,32,FSH,40000,1.0,0.0,1.0,10,0.2,0.42163702135578396,1.0,7.006294250488281,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a1p000_g0p000_k1p000_impl0/per_seed.csv
unique_best_K32_FSH_a1.000_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a1p000_g0p500_k0p000_impl0,unique_best,32,FSH,40000,1.0,0.5,0.0,10,0.0,0.0,1.0,1.6951613426208496,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a1p000_g0p500_k0p000_impl0/per_seed.csv
unique_best_K32_FSH_a1.000_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a1p000_g0p500_k0p500_impl0,unique_best,32,FSH,40000,1.0,0.5,0.5,10,0.5,0.5270462766947299,1.0,6.583781003952026,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a1p000_g0p500_k0p500_impl0/per_seed.csv
unique_best_K32_FSH_a1.000_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a1p000_g0p500_k1p000_impl0,unique_best,32,FSH,40000,1.0,0.5,1.0,10,0.2,0.42163702135578396,1.0,5.7416090965271,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a1p000_g0p500_k1p000_impl0/per_seed.csv
unique_best_K32_FSH_a1.000_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a1p000_g1p000_k0p000_impl0,unique_best,32,FSH,40000,1.0,1.0,0.0,10,0.0,0.0,1.0,1.6754710674285889,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a1p000_g1p000_k0p000_impl0/per_seed.csv
unique_best_K32_FSH_a1.000_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a1p000_g1p000_k0p500_impl0,unique_best,32,FSH,40000,1.0,1.0,0.5,10,0.5,0.5270462766947299,1.0,6.403854608535767,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a1p000_g1p000_k0p500_impl0/per_seed.csv
unique_best_K32_FSH_a1.000_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a1p000_g1p000_k1p000_impl0,unique_best,32,FSH,40000,1.0,1.0,1.0,10,0.2,0.42163702135578396,1.0,7.545993804931641,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K32/unique_best_K32_FSH_a1p000_g1p000_k1p000_impl0/per_seed.csv
unique_best_K64_BASELINE_NO_ELIM_MIX_a0.000,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K64/unique_best_K64_BASELINE_NO_ELIM_MIX_a0p000,unique_best,64,BASELINE_NO_ELIM_MIX,80000,0.0,,,10,0.4,0.5163977794943222,0.0,7.276828050613403,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K64/unique_best_K64_BASELINE_NO_ELIM_MIX_a0p000/per_seed.csv
unique_best_K64_BASELINE_NO_ELIM_MIX_a0.500,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K64/unique_best_K64_BASELINE_NO_ELIM_MIX_a0p500,unique_best,64,BASELINE_NO_ELIM_MIX,80000,0.5,,,10,0.0,0.0,0.0,5.9783148765563965,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K64/unique_best_K64_BASELINE_NO_ELIM_MIX_a0p500/per_seed.csv
unique_best_K64_BASELINE_NO_ELIM_MIX_a1.000,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K64/unique_best_K64_BASELINE_NO_ELIM_MIX_a1p000,unique_best,64,BASELINE_NO_ELIM_MIX,80000,1.0,,,10,0.1,0.31622776601683794,0.0,5.404327392578125,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K64/unique_best_K64_BASELINE_NO_ELIM_MIX_a1p000/per_seed.csv
unique_best_K64_FSH_a0.000_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K64/unique_best_K64_FSH_a0p000_g0p000_k0p000_impl0,unique_best,64,FSH,80000,0.0,0.0,0.0,10,0.1,0.31622776601683794,1.0,5.559781551361084,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K64/unique_best_K64_FSH_a0p000_g0p000_k0p000_impl0/per_seed.csv
unique_best_K64_FSH_a0.000_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K64/unique_best_K64_FSH_a0p000_g0p000_k0p500_impl0,unique_best,64,FSH,80000,0.0,0.0,0.5,10,0.1,0.31622776601683794,1.0,6.2748332023620605,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K64/unique_best_K64_FSH_a0p000_g0p000_k0p500_impl0/per_seed.csv
unique_best_K64_FSH_a0.000_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K64/unique_best_K64_FSH_a0p000_g0p000_k1p000_impl0,unique_best,64,FSH,80000,0.0,0.0,1.0,10,0.1,0.31622776601683794,1.0,5.27446174621582,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K64/unique_best_K64_FSH_a0p000_g0p000_k1p000_impl0/per_seed.csv
unique_best_K64_FSH_a0.000_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K64/unique_best_K64_FSH_a0p000_g0p500_k0p000_impl0,unique_best,64,FSH,80000,0.0,0.5,0.0,10,0.0,0.0,1.0,6.154657602310181,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K64/unique_best_K64_FSH_a0p000_g0p500_k0p000_impl0/per_seed.csv
unique_best_K64_FSH_a0.000_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K64/unique_best_K64_FSH_a0p000_g0p500_k0p500_impl0,unique_best,64,FSH,80000,0.0,0.5,0.5,10,0.0,0.0,1.0,9.812294483184814,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/unique_best_K64/unique_best_K64_FSH_a0p000_g0p500_k0p500_impl0/per_seed.csv
